line_id,seq,lat,lon,sgg,con,coast_type,island,stat
29705,20,36.032269,129.581504,포항시,natural,암반,N,Y
29705,21,36.032372,129.581621,포항시,natural,암반,N,Y
29705,22,36.032468,129.581485,포항시,natural,암반,N,Y
29705,23,36.032518,129.581325,포항시,natural,암반,N,Y
29705,24,36.032499,129.581158,포항시,natural,암반,N,Y
29705,25,36.032504,129.580957,포항시,natural,암반,N,Y
29705,26,36.032471,129.580792,포항시,natural,암반,N,Y
29705,27,36.032464,129.580626,포항시,natural,암반,N,Y
29705,28,36.032448,129.580454,포항시,natural,암반,N,Y
29705,29,36.032411,129.580292,포항시,natural,암반,N,Y
29705,30,36.032328,129.580157,포항시,natural,암반,N,Y
29705,31,36.032323,129.579971,포항시,natural,암반,N,Y
29705,32,36.032275,129.5798,포항시,natural,암반,N,Y
29705,33,36.032166,129.5797,포항시,natural,암반,N,Y
29705,34,36.032113,129.579546,포항시,natural,암반,N,Y
29705,35,36.032107,129.579542,포항시,natural,암반,N,Y
29722,0,36.078267,129.569001,포항시,natural,암반,N,Y
29722,1,36.078288,129.569166,포항시,natural,암반,N,Y
29722,2,36.078391,129.569292,포항시,natural,암반,N,Y
29722,3,36.078281,129.569393,포항시,natural,암반,N,Y
29722,4,36.078168,129.569248,포항시,natural,암반,N,Y
29722,5,36.078151,129.569233,포항시,natural,암반,N,Y
29773,0,36.09154,129.422949,포항시,artificial,방벽,N,Y
29773,1,36.091654,129.423096,포항시,artificial,방벽,N,Y
29773,2,36.091753,129.423226,포항시,artificial,방벽,N,Y
29773,3,36.091875,129.42339,포항시,artificial,방벽,N,Y
29773,4,36.091929,129.423581,포항시,artificial,방벽,N,Y
29773,5,36.092036,129.423644,포항시,artificial,방벽,N,Y
29836,0,37.11527,129.376987,울진군,natural,암반,N,Y
29836,1,37.11546,129.376969,울진군,natural,암반,N,Y
29836,2,37.115622,129.377051,울진군,natural,암반,N,Y
29836,3,37.115757,129.377128,울진군,natural,암반,N,Y
29849,0,35.998174,129.568186,포항시,natural,모래,N,Y
29849,1,35.998166,129.567942,포항시,natural,모래,N,Y
29849,2,35.998149,129.567725,포항시,natural,모래,N,Y
29849,3,35.998094,129.567537,포항시,natural,모래,N,Y
29849,4,35.997997,129.567364,포항시,natural,모래,N,Y
29849,5,35.997855,129.567161,포항시,natural,모래,N,Y
29849,6,35.9977,129.566981,포항시,natural,모래,N,Y
29849,7,35.997517,129.566829,포항시,natural,모래,N,Y
29849,8,35.997299,129.566667,포항시,natural,모래,N,Y
29849,9,35.997128,129.56654,포항시,natural,모래,N,Y
29849,10,35.996925,129.566392,포항시,natural,모래,N,Y
29849,11,35.996689,129.566244,포항시,natural,모래,N,Y
29849,12,35.996557,129.566176,포항시,natural,모래,N,Y
29849,13,35.996419,129.566115,포항시,natural,모래,N,Y
29849,14,35.996272,129.566059,포항시,natural,모래,N,Y
29849,15,35.996039,129.565987,포항시,natural,모래,N,Y
29849,16,35.995895,129.565961,포항시,natural,모래,N,Y
29849,17,35.9958,129.565962,포항시,natural,모래,N,Y
29870,0,36.443576,129.434772,영덕군,natural,자갈,N,Y
29870,1,36.44351,129.434624,영덕군,natural,자갈,N,Y
29870,2,36.443411,129.434661,영덕군,natural,자갈,N,Y
29916,0,35.745988,129.486844,경주시,natural,암반,N,Y
29916,1,35.746083,129.486964,경주시,natural,암반,N,Y
29916,2,35.746184,129.486857,경주시,natural,암반,N,Y
29923,0,35.992865,129.455499,포항시,artificial,방벽,N,Y
29923,1,35.992932,129.455672,포항시,artificial,방벽,N,Y
29923,2,35.993001,129.455843,포항시,artificial,방벽,N,Y
29923,3,35.993065,129.45601,포항시,artificial,방벽,N,Y
29923,4,35.99315,129.456151,포항시,artificial,방벽,N,Y
29923,5,35.993294,129.456282,포항시,artificial,방벽,N,Y
29923,6,35.993421,129.456358,포항시,artificial,방벽,N,Y
29923,7,35.993583,129.456328,포항시,artificial,방벽,N,Y
29923,8,35.993737,129.456237,포항시,artificial,방벽,N,Y
29923,9,35.993837,129.456143,포항시,artificial,방벽,N,Y
29932,0,36.763958,129.476219,울진군,natural,암반,N,Y
29932,1,36.763985,129.476384,울진군,natural,암반,N,Y
29932,2,36.764031,129.476556,울진군,natural,암반,N,Y
29932,3,36.764166,129.476569,울진군,natural,암반,N,Y
29932,4,36.764245,129.476595,울진군,natural,암반,N,Y
30011,0,36.142972,129.395555,포항시,natural,모래,N,Y
30011,1,36.142908,129.395402,포항시,natural,모래,N,Y
30011,2,36.14279,129.395303,포항시,natural,모래,N,Y
30011,3,36.142748,129.395168,포항시,natural,모래,N,Y
30016,0,36.079028,129.564464,포항시,artificial,방벽,N,Y
30016,1,36.079087,129.56464,포항시,artificial,방벽,N,Y
30016,2,36.079137,129.564817,포항시,artificial,방벽,N,Y
30016,3,36.079152,129.565019,포항시,artificial,방벽,N,Y
30016,4,36.079163,129.565219,포항시,artificial,방벽,N,Y
30016,5,36.079149,129.565333,포항시,artificial,방벽,N,Y
30088,0,36.927473,129.418234,울진군,natural,암반,N,Y
30088,1,36.92737,129.418343,울진군,natural,암반,N,Y
30088,2,36.927262,129.418352,울진군,natural,암반,N,Y
30102,0,36.091245,129.422677,포항시,natural,자갈,N,Y
30102,1,36.091363,129.422786,포항시,natural,자갈,N,Y
30102,2,36.091495,129.422917,포항시,natural,자갈,N,Y
30102,3,36.09154,129.422949,포항시,natural,자갈,N,Y
30241,0,37.034474,129.416689,울진군,artificial,방벽,N,Y
30241,1,37.034325,129.416812,울진군,artificial,방벽,N,Y
30241,2,37.034185,129.416866,울진군,artificial,방벽,N,Y
30241,3,37.034049,129.416821,울진군,artificial,방벽,N,Y
30241,4,37.033975,129.416678,울진군,artificial,방벽,N,Y
30241,5,37.033935,129.416488,울진군,artificial,방벽,N,Y
30241,6,37.033921,129.416319,울진군,artificial,방벽,N,Y
30241,7,37.033897,129.416067,울진군,artificial,방벽,N,Y
30241,8,37.033876,129.415873,울진군,artificial,방벽,N,Y
30241,9,37.033868,129.415778,울진군,artificial,방벽,N,Y
30290,0,36.062651,129.390122,포항시,natural,모래,N,Y
30290,1,36.062695,129.390295,포항시,natural,모래,N,Y
30290,2,36.06274,129.390456,포항시,natural,모래,N,Y
30290,3,36.062807,129.390605,포항시,natural,모래,N,Y
30290,4,36.062833,129.390639,포항시,natural,모래,N,Y
30294,0,36.028273,129.58196,포항시,natural,자갈,N,Y
30294,1,36.028425,129.582024,포항시,natural,자갈,N,Y
30294,2,36.028443,129.582054,포항시,natural,자갈,N,Y
30345,0,36.419542,129.432374,영덕군,natural,암반,N,Y
30345,1,36.419599,129.432575,영덕군,natural,암반,N,Y
30345,2,36.419636,129.432738,영덕군,natural,암반,N,Y
30345,3,36.419769,129.432711,영덕군,natural,암반,N,Y
30345,4,36.419898,129.432771,영덕군,natural,암반,N,Y
30345,5,36.420008,129.432878,영덕군,natural,암반,N,Y
30345,6,36.420135,129.432815,영덕군,natural,암반,N,Y
30345,7,36.420155,129.432984,영덕군,natural,암반,N,Y
30345,8,36.420286,129.433036,영덕군,natural,암반,N,Y
30345,9,36.420436,129.433042,영덕군,natural,암반,N,Y
30345,10,36.420548,129.432948,영덕군,natural,암반,N,Y
30345,11,36.42068,129.432983,영덕군,natural,암반,N,Y
30345,12,36.420818,129.432958,영덕군,natural,암반,N,Y
30345,13,36.420747,129.433101,영덕군,natural,암반,N,Y
30345,14,36.420819,129.433258,영덕군,natural,암반,N,Y
30345,15,36.420982,129.433245,영덕군,natural,암반,N,Y
30345,16,36.421117,129.433275,영덕군,natural,암반,N,Y
30345,17,36.421232,129.433188,영덕군,natural,암반,N,Y
30345,18,36.421371,129.433175,영덕군,natural,암반,N,Y
30345,19,36.421505,129.433195,영덕군,natural,암반,N,Y
30345,20,36.42164,129.433181,영덕군,natural,암반,N,Y
30345,21,36.421779,129.433204,영덕군,natural,암반,N,Y
30345,22,36.421809,129.433367,영덕군,natural,암반,N,Y
30345,23,36.421779,129.433531,영덕군,natural,암반,N,Y
30345,24,36.421881,129.433642,영덕군,natural,암반,N,Y
30345,25,36.42197,129.43377,영덕군,natural,암반,N,Y
30345,26,36.422088,129.433854,영덕군,natural,암반,N,Y
30345,27,36.422156,129.433701,영덕군,natural,암반,N,Y
30345,28,36.42228,129.433771,영덕군,natural,암반,N,Y
30345,29,36.422271,129.433939,영덕군,natural,암반,N,Y
30345,30,36.42226,129.434106,영덕군,natural,암반,N,Y
30345,31,36.422403,129.434067,영덕군,natural,암반,N,Y
30345,32,36.422535,129.434103,영덕군,natural,암반,N,Y
30345,33,36.422629,129.434243,영덕군,natural,암반,N,Y
30345,34,36.422767,129.434359,영덕군,natural,암반,N,Y
30345,35,36.422895,129.434418,영덕군,natural,암반,N,Y
30345,36,36.423004,129.434523,영덕군,natural,암반,N,Y
30345,37,36.423144,129.434552,영덕군,natural,암반,N,Y
30345,38,36.423155,129.43472,영덕군,natural,암반,N,Y
30345,39,36.423141,129.43489,영덕군,natural,암반,N,Y
30345,40,36.423191,129.435052,영덕군,natural,암반,N,Y
30345,41,36.423326,129.435039,영덕군,natural,암반,N,Y
30345,42,36.423462,129.43506,영덕군,natural,암반,N,Y
30345,43,36.42362,129.435043,영덕군,natural,암반,N,Y
30345,44,36.423771,129.43503,영덕군,natural,암반,N,Y
30345,45,36.423834,129.434855,영덕군,natural,암반,N,Y
30345,46,36.423854,129.434688,영덕군,natural,암반,N,Y
30345,47,36.423997,129.434732,영덕군,natural,암반,N,Y
30345,48,36.423993,129.434913,영덕군,natural,암반,N,Y
30345,49,36.424094,129.435026,영덕군,natural,암반,N,Y
30345,50,36.424223,129.435092,영덕군,natural,암반,N,Y
30345,51,36.424271,129.435259,영덕군,natural,암반,N,Y
30345,52,36.424344,129.435402,영덕군,natural,암반,N,Y
30345,53,36.424442,129.435519,영덕군,natural,암반,N,Y
30345,54,36.424576,129.435496,영덕군,natural,암반,N,Y
30345,55,36.424672,129.435309,영덕군,natural,암반,N,Y
30345,56,36.424809,129.435292,영덕군,natural,암반,N,Y
30345,57,36.424899,129.435423,영덕군,natural,암반,N,Y
30345,58,36.424965,129.43557,영덕군,natural,암반,N,Y
30345,59,36.425056,129.435698,영덕군,natural,암반,N,Y
30345,60,36.425172,129.43561,영덕군,natural,암반,N,Y
30345,61,36.42524,129.435464,영덕군,natural,암반,N,Y
30345,62,36.425209,129.435628,영덕군,natural,암반,N,Y
30345,63,36.425247,129.435835,영덕군,natural,암반,N,Y
30345,64,36.425337,129.43596,영덕군,natural,암반,N,Y
30345,65,36.425483,129.435894,영덕군,natural,암반,N,Y
30345,66,36.425468,129.435726,영덕군,natural,암반,N,Y
30345,67,36.425588,129.435824,영덕군,natural,암반,N,Y
30345,68,36.425719,129.435778,영덕군,natural,암반,N,Y
30345,69,36.425853,129.435804,영덕군,natural,암반,N,Y
30345,70,36.425847,129.435988,영덕군,natural,암반,N,Y
30345,71,36.425991,129.435971,영덕군,natural,암반,N,Y
30345,72,36.426082,129.436095,영덕군,natural,암반,N,Y
30345,73,36.426198,129.436185,영덕군,natural,암반,N,Y
30345,74,36.426279,129.436051,영덕군,natural,암반,N,Y
30345,75,36.426286,129.435881,영덕군,natural,암반,N,Y
30345,76,36.426332,129.436039,영덕군,natural,암반,N,Y
30345,77,36.426463,129.436082,영덕군,natural,암반,N,Y
30345,78,36.426571,129.435983,영덕군,natural,암반,N,Y
30345,79,36.426672,129.435869,영덕군,natural,암반,N,Y
30345,80,36.42675,129.435731,영덕군,natural,암반,N,Y
30345,81,36.426785,129.435901,영덕군,natural,암반,N,Y
30345,82,36.426862,129.436039,영덕군,natural,암반,N,Y
30345,83,36.426978,129.43595,영덕군,natural,암반,N,Y
30345,84,36.427108,129.435895,영덕군,natural,암반,N,Y
30345,85,36.427236,129.435802,영덕군,natural,암반,N,Y
30345,86,36.427157,129.435977,영덕군,natural,암반,N,Y
30345,87,36.427267,129.43608,영덕군,natural,암반,N,Y
30345,88,36.427399,129.436115,영덕군,natural,암반,N,Y
30345,89,36.427528,129.436058,영덕군,natural,암반,N,Y
30345,90,36.427626,129.435936,영덕군,natural,암반,N,Y
30345,91,36.427662,129.435749,영덕군,natural,암반,N,Y
30345,92,36.427742,129.435612,영덕군,natural,암반,N,Y
30345,93,36.427813,129.435755,영덕군,natural,암반,N,Y
30345,94,36.427707,129.435897,영덕군,natural,암반,N,Y
30345,95,36.427718,129.436071,영덕군,natural,암반,N,Y
30345,96,36.427789,129.435909,영덕군,natural,암반,N,Y
30345,97,36.427876,129.436046,영덕군,natural,암반,N,Y
30345,98,36.427991,129.435956,영덕군,natural,암반,N,Y
30345,99,36.428049,129.435801,영덕군,natural,암반,N,Y
30345,100,36.428179,129.435754,영덕군,natural,암반,N,Y
30345,101,36.428097,129.43589,영덕군,natural,암반,N,Y
30345,102,36.428237,129.435875,영덕군,natural,암반,N,Y
30345,103,36.428355,129.435966,영덕군,natural,암반,N,Y
30345,104,36.428444,129.435829,영덕군,natural,암반,N,Y
30345,105,36.428587,129.43583,영덕군,natural,암반,N,Y
30345,106,36.42869,129.435938,영덕군,natural,암반,N,Y
30345,107,36.428826,129.435962,영덕군,natural,암반,N,Y
30345,108,36.428959,129.435927,영덕군,natural,암반,N,Y
30345,109,36.429096,129.435927,영덕군,natural,암반,N,Y
30345,110,36.429264,129.435906,영덕군,natural,암반,N,Y
30345,111,36.429409,129.435927,영덕군,natural,암반,N,Y
30345,112,36.429476,129.435753,영덕군,natural,암반,N,Y
30345,113,36.429616,129.435774,영덕군,natural,암반,N,Y
30345,114,36.429761,129.435753,영덕군,natural,암반,N,Y
30345,115,36.429895,129.435723,영덕군,natural,암반,N,Y
30345,116,36.429842,129.435568,영덕군,natural,암반,N,Y
30345,117,36.429906,129.435394,영덕군,natural,암반,N,Y
30345,118,36.43004,129.435426,영덕군,natural,암반,N,Y
30345,119,36.430166,129.435513,영덕군,natural,암반,N,Y
30345,120,36.430298,129.43556,영덕군,natural,암반,N,Y
30345,121,36.43035,129.435405,영덕군,natural,암반,N,Y
30345,122,36.430456,129.435299,영덕군,natural,암반,N,Y
30345,123,36.430497,129.435138,영덕군,natural,암반,N,Y
30345,124,36.430512,129.435347,영덕군,natural,암반,N,Y
30345,125,36.430663,129.435339,영덕군,natural,암반,N,Y
30345,126,36.430707,129.435163,영덕군,natural,암반,N,Y
30345,127,36.430695,129.434974,영덕군,natural,암반,N,Y
30345,128,36.430829,129.434939,영덕군,natural,암반,N,Y
30345,129,36.430913,129.435071,영덕군,natural,암반,N,Y
30345,130,36.431045,129.435106,영덕군,natural,암반,N,Y
30345,131,36.431181,129.435124,영덕군,natural,암반,N,Y
30345,132,36.431071,129.435223,영덕군,natural,암반,N,Y
30345,133,36.431001,129.43537,영덕군,natural,암반,N,Y
30345,134,36.431138,129.435391,영덕군,natural,암반,N,Y
30345,135,36.431289,129.435359,영덕군,natural,암반,N,Y
30345,136,36.431371,129.43522,영덕군,natural,암반,N,Y
30345,137,36.431445,129.435077,영덕군,natural,암반,N,Y
30345,138,36.431587,129.435151,영덕군,natural,암반,N,Y
30345,139,36.431712,129.435033,영덕군,natural,암반,N,Y
30345,140,36.431631,129.434898,영덕군,natural,암반,N,Y
30345,141,36.431515,129.434986,영덕군,natural,암반,N,Y
30345,142,36.431389,129.435045,영덕군,natural,암반,N,Y
30345,143,36.431482,129.434922,영덕군,natural,암반,N,Y
30345,144,36.431629,129.434872,영덕군,natural,암반,N,Y
30345,145,36.431726,129.434751,영덕군,natural,암반,N,Y
30345,146,36.431855,129.434687,영덕군,natural,암반,N,Y
30345,147,36.431914,129.43468,영덕군,natural,암반,N,Y
30351,0,36.695858,129.471345,울진군,artificial,방벽,N,Y
30351,1,36.695987,129.471511,울진군,artificial,방벽,N,Y
30351,2,36.696092,129.471694,울진군,artificial,방벽,N,Y
30351,3,36.696144,129.471778,울진군,artificial,방벽,N,Y
30358,0,36.465955,129.437392,영덕군,artificial,방파제,N,Y
30358,1,36.466091,129.437407,영덕군,artificial,방파제,N,Y
30358,2,36.466077,129.437221,영덕군,artificial,방파제,N,Y
30358,3,36.466106,129.437117,영덕군,artificial,방파제,N,Y
30367,0,35.766934,129.494508,경주시,natural,모래,N,Y
30367,1,35.766831,129.494404,경주시,natural,모래,N,Y
30371,0,35.773444,129.496249,경주시,natural,자갈,N,Y
30371,1,35.773352,129.496418,경주시,natural,자갈,N,Y
30371,2,35.773228,129.496486,경주시,natural,자갈,N,Y
30371,3,35.773072,129.496544,경주시,natural,자갈,N,Y
30371,4,35.772923,129.496588,경주시,natural,자갈,N,Y
30371,5,35.772763,129.496582,경주시,natural,자갈,N,Y
30371,6,35.772609,129.49658,경주시,natural,자갈,N,Y
30371,7,35.772449,129.496622,경주시,natural,자갈,N,Y
30371,8,35.772295,129.496674,경주시,natural,자갈,N,Y
30371,9,35.77216,129.496722,경주시,natural,자갈,N,Y
30371,10,35.77202,129.496718,경주시,natural,자갈,N,Y
30371,11,35.771884,129.496666,경주시,natural,자갈,N,Y
30371,12,35.771728,129.496618,경주시,natural,자갈,N,Y
30371,13,35.77162,129.496487,경주시,natural,자갈,N,Y
30371,14,35.771512,129.496335,경주시,natural,자갈,N,Y
30371,15,35.771404,129.496186,경주시,natural,자갈,N,Y
30371,16,35.771306,129.496067,경주시,natural,자갈,N,Y
30371,17,35.771281,129.495887,경주시,natural,자갈,N,Y
30371,18,35.771172,129.49576,경주시,natural,자갈,N,Y
30371,19,35.771084,129.495597,경주시,natural,자갈,N,Y
30371,20,35.770978,129.495438,경주시,natural,자갈,N,Y
30371,21,35.770866,129.495294,경주시,natural,자갈,N,Y
30371,22,35.770764,129.495144,경주시,natural,자갈,N,Y
30371,23,35.770667,129.494977,경주시,natural,자갈,N,Y
30371,24,35.770567,129.49482,경주시,natural,자갈,N,Y
30371,25,35.770447,129.494716,경주시,natural,자갈,N,Y
30371,26,35.770373,129.494638,경주시,natural,자갈,N,Y
30402,0,36.260205,129.374577,포항시,artificial,방벽,N,Y
30402,1,36.260102,129.374691,포항시,artificial,방벽,N,Y
30402,2,36.25989,129.374787,포항시,artificial,방벽,N,Y
30402,3,36.259819,129.374794,포항시,artificial,방벽,N,Y
30452,0,35.817916,129.512127,경주시,natural,암반,N,Y
30452,1,35.817803,129.512174,경주시,natural,암반,N,Y
30459,0,35.952046,129.546469,포항시,natural,자갈,N,Y
30459,1,35.952004,129.546593,포항시,natural,자갈,N,Y
30512,0,37.005655,129.417708,울진군,artificial,방파제,N,Y
30512,1,37.005674,129.417982,울진군,artificial,방파제,N,Y
30512,2,37.005698,129.418553,울진군,artificial,방파제,N,Y
30512,3,37.005565,129.418617,울진군,artificial,방파제,N,Y
30512,4,37.005227,129.418659,울진군,artificial,방파제,N,Y
30512,5,37.005105,129.418747,울진군,artificial,방파제,N,Y
30512,6,37.005341,129.418819,울진군,artificial,방파제,N,Y
30512,7,37.005592,129.418823,울진군,artificial,방파제,N,Y
30512,8,37.00583,129.418614,울진군,artificial,방파제,N,Y
30512,9,37.005879,129.418326,울진군,artificial,방파제,N,Y
30512,10,37.005866,129.418111,울진군,artificial,방파제,N,Y
30512,11,37.005846,129.417812,울진군,artificial,방파제,N,Y
30519,0,36.487603,129.441434,영덕군,artificial,방벽,N,Y
30519,1,36.487572,129.441269,영덕군,artificial,방벽,N,Y
30519,2,36.48753,129.4411,영덕군,artificial,방벽,N,Y
30519,3,36.487502,129.440988,영덕군,artificial,방벽,N,Y
30542,0,36.466764,129.436785,영덕군,artificial,방벽,N,Y
30542,1,36.46672,129.43684,영덕군,artificial,방벽,N,Y
30546,0,36.964497,129.414746,울진군,natural,암반,N,Y
30546,1,36.964349,129.414825,울진군,natural,암반,N,Y
30546,2,36.964207,129.414796,울진군,natural,암반,N,Y
30546,3,36.964064,129.414755,울진군,natural,암반,N,Y
30546,4,36.963908,129.414812,울진군,natural,암반,N,Y
30548,0,35.835024,129.515827,경주시,natural,암반,N,Y
30548,1,35.834974,129.515759,경주시,natural,암반,N,Y
30671,0,36.231381,129.38141,포항시,natural,암반,N,Y
30671,1,36.23148,129.381529,포항시,natural,암반,N,Y
30671,2,36.231549,129.381674,포항시,natural,암반,N,Y
30671,3,36.231577,129.381686,포항시,natural,암반,N,Y
30710,0,37.127959,129.371305,울진군,artificial,방벽,N,Y
30710,1,37.127837,129.371196,울진군,artificial,방벽,N,Y
30710,2,37.127708,129.371117,울진군,artificial,방벽,N,Y
30710,3,37.127589,129.371162,울진군,artificial,방벽,N,Y
30713,0,36.401941,129.422437,영덕군,natural,모래,N,Y
30713,1,36.402046,129.422563,영덕군,natural,모래,N,Y
30713,2,36.402147,129.422683,영덕군,natural,모래,N,Y
30713,3,36.402253,129.422688,영덕군,natural,모래,N,Y
30733,0,36.29006,129.377337,영덕군,artificial,부두,N,Y
30733,1,36.290179,129.377118,영덕군,artificial,부두,N,Y
30733,2,36.290188,129.3771,영덕군,artificial,부두,N,Y
30751,0,35.980879,129.556023,포항시,natural,암반,N,Y
30751,1,35.980824,129.556059,포항시,natural,암반,N,Y
30781,0,36.270381,129.376518,영덕군,artificial,방벽,N,Y
30781,1,36.270172,129.376267,영덕군,artificial,방벽,N,Y
30781,2,36.27012,129.376075,영덕군,artificial,방벽,N,Y
30781,3,36.270029,129.375931,영덕군,artificial,방벽,N,Y
30781,4,36.269824,129.3758,영덕군,artificial,방벽,N,Y
30908,0,36.644999,129.423374,울진군,natural,암반,N,Y
30908,1,36.644992,129.423542,울진군,natural,암반,N,Y
30908,2,36.644861,129.423497,울진군,natural,암반,N,Y
30908,3,36.644713,129.423434,울진군,natural,암반,N,Y
30908,4,36.644626,129.423303,울진군,natural,암반,N,Y
30908,5,36.64453,129.42342,울진군,natural,암반,N,Y
30908,6,36.644465,129.423272,울진군,natural,암반,N,Y
30908,7,36.644311,129.423321,울진군,natural,암반,N,Y
30908,8,36.644211,129.423435,울진군,natural,암반,N,Y
30908,9,36.644048,129.423419,울진군,natural,암반,N,Y
30908,10,36.643999,129.423239,울진군,natural,암반,N,Y
30908,11,36.643771,129.423116,울진군,natural,암반,N,Y
30916,0,35.667159,129.465207,경주시,natural,암반,N,Y
30916,1,35.667238,129.465344,경주시,natural,암반,N,Y
30916,2,35.667361,129.46543,경주시,natural,암반,N,Y
30916,3,35.667502,129.46545,경주시,natural,암반,N,Y
30916,4,35.667607,129.465432,경주시,natural,암반,N,Y
30952,0,36.241326,129.382204,포항시,artificial,부두,N,Y
30952,1,36.241834,129.382385,포항시,artificial,부두,N,Y
30952,2,36.24186,129.382265,포항시,artificial,부두,N,Y
30966,0,36.539707,129.439778,영덕군,natural,암반,N,Y
30966,1,36.539776,129.439924,영덕군,natural,암반,N,Y
30966,2,36.5397,129.440063,영덕군,natural,암반,N,Y
30966,3,36.539583,129.44015,영덕군,natural,암반,N,Y
30966,4,36.539595,129.439977,영덕군,natural,암반,N,Y
30966,5,36.539525,129.439832,영덕군,natural,암반,N,Y
30966,6,36.539442,129.440213,영덕군,natural,암반,N,Y
30966,7,36.539418,129.440028,영덕군,natural,암반,N,Y
30966,8,36.539374,129.439868,영덕군,natural,암반,N,Y
30966,9,36.539363,129.439687,영덕군,natural,암반,N,Y
30966,10,36.539322,129.439334,영덕군,natural,암반,N,Y
30966,11,36.539337,129.439301,영덕군,natural,암반,N,Y
30976,0,35.980643,129.555641,포항시,natural,암반,N,Y
30976,1,35.980621,129.55561,포항시,natural,암반,N,Y
30980,0,35.74867,129.489309,경주시,natural,암반,N,Y
30980,1,35.748537,129.489341,경주시,natural,암반,N,Y
30980,2,35.748559,129.489243,경주시,natural,암반,N,Y
31039,0,35.966865,129.551245,포항시,artificial,방벽,N,Y
31039,1,35.966869,129.551259,포항시,artificial,방벽,N,Y
31077,0,36.490969,129.44435,영덕군,artificial,부두,N,Y
31077,1,36.490882,129.444929,영덕군,artificial,부두,N,Y
31077,2,36.490851,129.445143,영덕군,artificial,부두,N,Y
31088,0,35.970567,129.553737,포항시,natural,암반,N,Y
31088,1,35.970636,129.553892,포항시,natural,암반,N,Y
31088,2,35.970629,129.55406,포항시,natural,암반,N,Y
31088,3,35.970492,129.554086,포항시,natural,암반,N,Y
31088,4,35.970402,129.553804,포항시,natural,암반,N,Y
31090,0,36.078508,129.567887,포항시,artificial,방벽,N,Y
31090,1,36.078618,129.567524,포항시,artificial,방벽,N,Y
31107,0,36.090003,129.421798,포항시,artificial,방벽,N,Y
31107,1,36.090112,129.42192,포항시,artificial,방벽,N,Y
31107,2,36.090232,129.422014,포항시,artificial,방벽,N,Y
31107,3,36.090355,129.4221,포항시,artificial,방벽,N,Y
31107,4,36.090474,129.422188,포항시,artificial,방벽,N,Y
31107,5,36.090591,129.422284,포항시,artificial,방벽,N,Y
31107,6,36.090717,129.42237,포항시,artificial,방벽,N,Y
31107,7,36.090837,129.422458,포항시,artificial,방벽,N,Y
31107,8,36.090961,129.422546,포항시,artificial,방벽,N,Y
31107,9,36.091088,129.422614,포항시,artificial,방벽,N,Y
31107,10,36.091245,129.422677,포항시,artificial,방벽,N,Y
31113,0,36.074554,129.543592,포항시,artificial,방벽,N,Y
31113,1,36.074478,129.54311,포항시,artificial,방벽,N,Y
31113,2,36.074473,129.54311,포항시,artificial,방벽,N,Y
31149,0,36.914631,129.41558,울진군,natural,암반,N,Y
31149,1,36.914554,129.415751,울진군,natural,암반,N,Y
31149,2,36.914505,129.4156,울진군,natural,암반,N,Y
31171,0,36.208365,129.377475,포항시,natural,암반,N,Y
31171,1,36.208403,129.377637,포항시,natural,암반,N,Y
31171,2,36.208447,129.377806,포항시,natural,암반,N,Y
31171,3,36.208483,129.377971,포항시,natural,암반,N,Y
31171,4,36.208542,129.378122,포항시,natural,암반,N,Y
31171,5,36.208639,129.378244,포항시,natural,암반,N,Y
31171,6,36.208774,129.378269,포항시,natural,암반,N,Y
31171,7,36.208684,129.378398,포항시,natural,암반,N,Y
31171,8,36.208807,129.378486,포항시,natural,암반,N,Y
31171,9,36.208933,129.378424,포항시,natural,암반,N,Y
31171,10,36.209092,129.378441,포항시,natural,암반,N,Y
31171,11,36.20917,129.378579,포항시,natural,암반,N,Y
31171,12,36.209301,129.378623,포항시,natural,암반,N,Y
31171,13,36.209299,129.378798,포항시,natural,암반,N,Y
31171,14,36.209273,129.378962,포항시,natural,암반,N,Y
31171,15,36.209239,129.379164,포항시,natural,암반,N,Y
31171,16,36.209227,129.379335,포항시,natural,암반,N,Y
31171,17,36.209188,129.379506,포항시,natural,암반,N,Y
31171,18,36.209152,129.379675,포항시,natural,암반,N,Y
31171,19,36.209195,129.379838,포항시,natural,암반,N,Y
31171,20,36.209296,129.379714,포항시,natural,암반,N,Y
31171,21,36.209325,129.379551,포항시,natural,암반,N,Y
31171,22,36.209358,129.379436,포항시,natural,암반,N,Y
31195,0,36.096306,129.427934,포항시,artificial,방벽,N,Y
31195,1,36.096362,129.427726,포항시,artificial,방벽,N,Y
31195,2,36.096353,129.427657,포항시,artificial,방벽,N,Y
31199,0,36.997385,129.416878,울진군,natural,모래,N,Y
31199,1,36.997007,129.4168,울진군,natural,모래,N,Y
31199,2,36.996701,129.416824,울진군,natural,모래,N,Y
31199,3,36.996534,129.416859,울진군,natural,모래,N,Y
31199,4,36.996301,129.41688,울진군,natural,모래,N,Y
31199,5,36.996084,129.416982,울진군,natural,모래,N,Y
31199,6,36.99589,129.417044,울진군,natural,모래,N,Y
31199,7,36.995732,129.417131,울진군,natural,모래,N,Y
31199,8,36.995671,129.417258,울진군,natural,모래,N,Y
31226,0,36.854165,129.426555,울진군,natural,암반,N,Y
31226,1,36.854078,129.426727,울진군,natural,암반,N,Y
31226,2,36.853975,129.426769,울진군,natural,암반,N,Y
31315,0,35.697052,129.477399,경주시,natural,암반,Y,Y
