feature_id,name,lat,lon,value,weight,sigungu,usable,geom,source
B1,포항 용계정,0.0,0.0,보물,2.0,포항시,False,point,국가유산청 API + 01b 분류
B1,포항 분옥정,0.0,0.0,보물,2.0,포항시,False,point,국가유산청 API + 01b 분류
B1,안동 광흥사 응진전,0.0,0.0,보물,2.0,안동시,False,point,국가유산청 API + 01b 분류
B1,안동 봉정사 덕휘루,0.0,0.0,보물,2.0,안동시,False,point,국가유산청 API + 01b 분류
B1,경주 기림사 응진전,0.0,0.0,보물,2.0,경주시,False,point,국가유산청 API + 01b 분류
B1,안동 예안향교 대성전,0.0,0.0,보물,2.0,안동시,False,point,국가유산청 API + 01b 분류
B1,경주 황룡사지,35.83572849,129.2307733,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 망덕사지,35.8170225886885,129.24383198761,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 사천왕사지,35.8194455262962,129.242754851173,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 흥륜사지,35.8284344285037,129.206965660819,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 동궁과 월지,35.83471758976,129.226486463902,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 계림,35.8322250736519,129.218356521634,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 감은사지,35.7482038583058,129.476790715219,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 장항리 사지,35.7749555570279,129.372923659458,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 원원사지,35.6996296974009,129.348575282105,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,영주 소수서원,36.9253062982518,128.580563171623,사적,2.0,영주시,True,point,국가유산청 API + 01b 분류
B1,경주 천군동 사지,35.8317706220081,129.281144968856,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 성동동 전랑지,35.84434141,129.2240377,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 옥산서원,36.0117666684586,129.163367122061,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 이견대,35.7442788140985,129.483839795457,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,안동 도산서원,36.728037,128.840297,사적,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,경주 나정,35.8158751249518,129.212631019677,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 재매정,35.8289114098921,129.212953568583,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,안동 병산서원,36.54058,128.552605,사적,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,경주 천관사지,35.8244798960823,129.215279688401,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,봉화 태백산사고지,36.9994082821448,128.908059266479,사적,2.0,봉화군,True,point,국가유산청 API + 01b 분류
B1,경주 보문동 사지,35.825505,129.254283,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 용강동 원지 유적,35.8665535496799,129.221977618124,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,영주 금성대군 신단,36.9271543657622,128.578540760357,사적,2.0,영주시,True,point,국가유산청 API + 01b 분류
B1,포항 법광사지,36.147241,129.243232,사적,2.0,포항시,True,point,국가유산청 API + 01b 분류
B1,경주 불국사,35.79015651,129.332056,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,상주 옥동서원,36.2899656836759,127.941590961582,사적,2.0,상주시,True,point,국가유산청 API + 01b 분류
B1,경주 인왕동 사지,35.8288373451312,129.22262638312,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 분황사지,35.8408943467962,129.233647482743,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 구황동 원지 유적 일원,35.8407966275241,129.235379052613,사적,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,상주 흥암서원,0.0,0.0,사적,2.0,상주시,False,point,국가유산청 API + 01b 분류
B1,경주 양동마을 송첨종택,36.0038121610546,129.253587171607,국가민속문화유산,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,영천 매산고택과 산수정,36.073145,128.976705,국가민속문화유산,2.0,영천시,True,point,국가유산청 API + 01b 분류
B1,경주 월암종택,35.8195691528182,129.218750860627,국가민속문화유산,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 양동마을 낙선당 고택,36.0045460514442,129.253299181052,국가민속문화유산,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 양동마을 사호당 고택,36.0031084222101,129.254780241462,국가민속문화유산,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 양동마을 상춘헌 고택,36.0027966221647,129.255165277401,국가민속문화유산,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 양동마을 근암고택,36.002659728975,129.255719511932,국가민속문화유산,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 양동마을 두곡고택,36.0013464878699,129.256114277338,국가민속문화유산,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 양동마을 수졸당 고택,36.002344,129.253987,국가민속문화유산,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 양동마을 수운정,36.00403,129.249654,국가민속문화유산,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 양동마을 심수정,36.000161508763,129.255001622845,국가민속문화유산,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 양동마을 안락정,35.9973516516887,129.255212982279,국가민속문화유산,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,경주 양동마을 강학당,35.9995618581543,129.255019336298,국가민속문화유산,2.0,경주시,True,point,국가유산청 API + 01b 분류
B1,안동 하회마을 화경당 고택,36.539607,128.517906,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 하회마을 원지정사,36.5398746487869,128.51741026652,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
