feature_id,name,lat,lon,value,weight,sigungu,usable,geom,source
A7,창포하나,36.066912,129.370731,어린이공원,1640.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,창포 두호초,36.064816,129.368029,어린이공원,3500.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,창포 메트로,36.06908,129.367713,어린이공원,2544.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,창포장흥,36.062205,129.366698,어린이공원,1880.5,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,우현2,36.055884,129.361882,어린이공원,2882.7,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,우현6,36.05790203,129.3661578,어린이공원,5241.5,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,창포11,36.061754,129.3672111,어린이공원,2772.4,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,우방아이유쉘소공원,36.050955,129.359621,소공원,1156.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,창포메트로시티,36.063891,129.367684,소공원,793.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,장량근린,36.086839,129.386812,근린공원,13196.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,장성근린,36.080796,129.380828,근린공원,13872.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,양덕30근린(양덕체육),36.081053,129.404205,근린공원,21200.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,햇살공원(장량1근린),36.091778,129.38103,근린공원,27692.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,물빛공원(장량2근린),36.091079,129.396687,근린공원,23913.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,장성침촌지구,36.08502081,129.377267,근린공원,10039.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,장성성당,36.070791,129.370562,어린이공원,1986.7,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,장성신제지,36.069719,129.378522,어린이공원,1934.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,융합9호 근린공원,36.058121,129.3123388,근린공원,13182.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,융합10호 근린공원,36.05651854,129.3097418,근린공원,17232.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,흥해남산,36.106342,129.345816,어린이공원,1500.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,융합6,36.05867345,129.312633,수변공원,7130.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,장성침촌지구2소공원,36.083128,129.377583,소공원,1232.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,장성침촌지구체육공원,36.08809997,129.3724745,체육공원,10957.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
A7,죽도세명,36.015546,129.350419,어린이공원,1828.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,죽도서부,36.029631,129.359511,어린이공원,2017.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,죽도죽파,36.027493,129.362099,어린이공원,1094.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,죽도토끼,36.026627,129.357187,어린이공원,1653.6,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,죽도중섬,36.017096,129.354862,어린이공원,1653.6,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,죽도칠성,36.020313,129.350412,어린이공원,1341.3,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,죽도오광장,36.022597,129.356464,어린이공원,1766.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,항구영일대,36.056928,129.375233,어린이공원,1722.1,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,환호공원,36.066471,129.390252,근린공원,1369668.0,경상북도 포항시 공원과,True,point,전국도시공원정보표준데이터
