feature_id,name,lat,lon,lat2,lon2,sigungu,weight,geom,value,source
A6,보현 별빛로 왕벚나무길,36.1172059,128.9574029,36.105252,129.068286,영천시,966,segment,1.0,가로수길 표준데이터 수종분류
A6,영천산단로,35.9121891,128.9592353,35.9107609,128.9565349,영천시,1182,segment,0.5,가로수길 표준데이터 수종분류
A6,용담로 무궁화길,35.970014,129.111734,35.967041,129.113137,영천시,650,segment,1.0,가로수길 표준데이터 수종분류
A6,자양벚꽃100리길,36.066755,129.061296,36.057523,129.013161,영천시,620,segment,1.0,가로수길 표준데이터 수종분류
A6,칠백로 이팝길,35.933752,128.935981,35.917678,128.928778,영천시,438,segment,1.0,가로수길 표준데이터 수종분류
A6,청통로,36.001199,128.884459,35.995599,128.817905,영천시,882,segment,0.5,가로수길 표준데이터 수종분류
A6,포은로 은행나무길,36.0300549,128.9751654,36.054341,129.007032,영천시,581,segment,0.0,가로수길 표준데이터 수종분류
A6,용담로 벚나무길,35.965071,129.112465,35.922315,129.126538,영천시,496,segment,1.0,가로수길 표준데이터 수종분류
A6,대경로 소나무,35.937214,128.889092,35.938931,128.944612,영천시,426,segment,0.0,가로수길 표준데이터 수종분류
A6,운주로 이팝나무,36.014371,128.980708,36.033582,129.008711,영천시,377,segment,1.0,가로수길 표준데이터 수종분류
A6,호국로 배롱나무길,35.983844,129.105667,35.979462,128.971267,영천시,1118,segment,1.0,가로수길 표준데이터 수종분류
A6,대전교차로~신덕교차로,35.985211,128.900811,36.035279,128.791553,영천시,971,segment,1.0,가로수길 표준데이터 수종분류
A6,장천길 메타세콰이아,35.967002,128.962482,35.975806,128.966281,영천시,145,segment,0.0,가로수길 표준데이터 수종분류
A6,은해사 벚꽃길,35.993107,128.801747,36.005945,128.812536,영천시,414,segment,1.0,가로수길 표준데이터 수종분류
A6,금송로,36.028047,128.797021,35.967531,128.821903,영천시,949,segment,1.0,가로수길 표준데이터 수종분류
A6,포은로,35.984361,128.964411,36.013512,128.979741,영천시,732,segment,0.0,가로수길 표준데이터 수종분류
A6,천문로,36.134731,128.944311,36.141541,128.936441,영천시,232,segment,0.0,가로수길 표준데이터 수종분류
A6,삼산길,35.971762,128.937561,35.671761,128.937562,영천시,133,segment,1.0,가로수길 표준데이터 수종분류
A6,중앙동1길,35.974961,128.932731,35.974962,128.932731,영천시,31,segment,1.0,가로수길 표준데이터 수종분류
A6,지동~적성 가로수길,36.643021,128.063811,36.645161,128.062423,문경시,43,segment,1.0,가로수길 표준데이터 수종분류
A6,지동~적성 가로수길,36.693221,128.117811,36.686321,128.108623,문경시,153,segment,0.0,가로수길 표준데이터 수종분류
A6,지동~적성 가로수길,36.602071,128.004911,36.604581,128.007252,문경시,167,segment,0.0,가로수길 표준데이터 수종분류
A6,유곡~불정 가로수길,36.633831,128.147811,36.622083,128.126374,문경시,244,segment,1.0,가로수길 표준데이터 수종분류
A6,대하~갈평 가로수길,36.675611,128.263211,36.788894,128.177741,문경시,350,segment,0.0,가로수길 표준데이터 수종분류
A6,왕릉~완장 가로수길,36.643351,128.068511,36.638053,128.076285,문경시,199,segment,0.0,가로수길 표준데이터 수종분류
A6,왕릉~완장 가로수길,36.642541,128.074711,36.643923,128.066801,문경시,265,segment,0.0,가로수길 표준데이터 수종분류
A6,왕릉~완장 가로수길,36.642542,128.074711,36.643927,128.066777,문경시,270,segment,0.0,가로수길 표준데이터 수종분류
A6,산양 불암~동로인곡 가로수길,36.694231,128.311311,36.722872,128.305485,문경시,880,segment,1.0,가로수길 표준데이터 수종분류
A6,산양 불암~동로인곡 가로수길,36.738311,128.142211,36.731262,128.132901,문경시,62,segment,0.0,가로수길 표준데이터 수종분류
A6,산양 불암~동로인곡 가로수길,36.612021,128.260111,36.656566,128.261201,문경시,50,segment,0.0,가로수길 표준데이터 수종분류
A6,농암 내서~모전 가로수길,36.607851,127.997611,36.571543,127.976774,문경시,693,segment,1.0,가로수길 표준데이터 수종분류
A6,농암 내서~모전 가로수길,36.575781,128.038111,36.584134,128.019385,문경시,255,segment,1.0,가로수길 표준데이터 수종분류
A6,농암 내서~모전 가로수길,36.606761,128.015511,36.605517,128.007874,문경시,109,segment,0.0,가로수길 표준데이터 수종분류
A6,농암 내서~모전 가로수길,36.575781,128.038111,36.584132,128.019385,문경시,170,segment,0.0,가로수길 표준데이터 수종분류
A6,시민운동장~가선교 가로수길,36.594211,128.188611,36.586967,128.019341,문경시,250,segment,1.0,가로수길 표준데이터 수종분류
A6,시민운동장~가선교 가로수길,36.594211,128.188611,36.586968,128.192144,문경시,164,segment,0.0,가로수길 표준데이터 수종분류
A6,시민운동장~가선교 가로수길,36.595991,128.202511,36.597012,128.200314,문경시,33,segment,0.0,가로수길 표준데이터 수종분류
A6,시민운동장~가선교 가로수길,36.601241,128.205311,36.603042,128.201425,문경시,75,segment,0.0,가로수길 표준데이터 수종분류
A6,석봉삼거리~김용사 가로수길,36.726511,128.200911,36.716063,128.231852,문경시,74,segment,0.0,가로수길 표준데이터 수종분류
A6,신현제방로 외 가로수길,36.664371,128.122211,36.668923,128.123174,문경시,170,segment,1.0,가로수길 표준데이터 수종분류
A6,신현제방로 외 가로수길,36.663511,128.121511,36.654264,128.116274,문경시,320,segment,1.0,가로수길 표준데이터 수종분류
A6,신현제방로 외 가로수길,36.691961,128.144711,36.688652,128.127785,문경시,345,segment,0.0,가로수길 표준데이터 수종분류
A6,산양 반곡~호계견탄 가로수길,36.612141,128.220611,36.642184,128.154521,문경시,305,segment,1.0,가로수길 표준데이터 수종분류
A6,산양 반곡~호계견탄 가로수길,36.612141,128.220611,36.642187,128.154211,문경시,100,segment,1.0,가로수길 표준데이터 수종분류
A6,산양 반곡~호계견탄 가로수길,36.612141,128.220611,36.642182,128.154211,문경시,196,segment,0.0,가로수길 표준데이터 수종분류
A6,산양 반곡~호계견탄 가로수길,36.612141,128.220611,36.642187,128.154211,문경시,106,segment,0.0,가로수길 표준데이터 수종분류
A6,산양 반곡~호계견탄 가로수길,36.612141,128.220611,36.642183,128.154523,문경시,168,segment,0.0,가로수길 표준데이터 수종분류
A6,산양 반곡~호계견탄 가로수길,36.612141,128.220611,36.642185,128.154232,문경시,448,segment,0.0,가로수길 표준데이터 수종분류
A6,산양 반곡~호계견탄 가로수길,36.634411,128.204811,36.635957,128.204524,문경시,30,segment,0.0,가로수길 표준데이터 수종분류
A6,하초~진안 가로수길,36.734351,128.091611,36.768411,128.074524,문경시,253,segment,0.0,가로수길 표준데이터 수종분류
A6,하초~진안 가로수길,36.734351,128.091611,36.768412,128.074523,문경시,73,segment,1.0,가로수길 표준데이터 수종분류
A6,하초~진안 가로수길,36.734351,128.091611,36.768413,128.074412,문경시,241,segment,0.0,가로수길 표준데이터 수종분류
A6,하초~진안 가로수길,36.734351,128.091611,36.768414,128.074523,문경시,419,segment,1.0,가로수길 표준데이터 수종분류
A6,하초~진안 가로수길,36.734351,128.091611,36.768414,128.074856,문경시,68,segment,0.0,가로수길 표준데이터 수종분류
A6,하초~진안 가로수길,36.734351,128.091611,36.768413,128.074854,문경시,20,segment,0.0,가로수길 표준데이터 수종분류
A6,하리~남호 가로수길,36.655841,128.056111,36.671277,127.986811,문경시,240,segment,1.0,가로수길 표준데이터 수종분류
A6,영신숲 외 가로수길,36.590774,128.180611,36.591821,128.188652,문경시,159,segment,1.0,가로수길 표준데이터 수종분류
A6,영신숲 외 가로수길,36.602055,128.210911,36.574291,128.215585,문경시,492,segment,1.0,가로수길 표준데이터 수종분류
A6,영신숲 외 가로수길,36.572133,128.215111,36.589923,128.212974,문경시,313,segment,1.0,가로수길 표준데이터 수종분류
A6,영신숲 외 가로수길,36.601631,128.200511,36.606432,128.204774,문경시,118,segment,0.0,가로수길 표준데이터 수종분류
A6,영신숲 외 가로수길,36.595324,128.199311,36.607745,128.206685,문경시,302,segment,0.0,가로수길 표준데이터 수종분류
A6,영신숲 외 가로수길,36.586751,128.191711,36.587682,128.181601,문경시,470,segment,0.0,가로수길 표준데이터 수종분류
A6,영신숲 외 가로수길,36.602051,128.210911,36.574292,128.215552,문경시,81,segment,0.0,가로수길 표준데이터 수종분류
A6,영신숲 외 가로수길,36.602052,128.210911,36.574294,128.215541,문경시,10,segment,0.0,가로수길 표준데이터 수종분류
A6,유곡~별암 가로수길,36.633132,128.177411,36.626371,128.171312,문경시,349,segment,1.0,가로수길 표준데이터 수종분류
A6,유곡~별암 가로수길,36.633131,128.177411,36.626371,128.171312,문경시,76,segment,0.0,가로수길 표준데이터 수종분류
A6,온천지구 외 가로수길,36.730971,128.108111,36.731037,128.131745,문경시,606,segment,1.0,가로수길 표준데이터 수종분류
A6,온천지구 외 가로수길,36.734857,128.103211,36.735185,128.101645,문경시,210,segment,0.0,가로수길 표준데이터 수종분류
A6,온천지구 외 가로수길,36.751525,128.150311,36.751356,128.153541,문경시,550,segment,1.0,가로수길 표준데이터 수종분류
A6,모전동~각서 가로수길,36.594641,128.188511,36.595892,128.188642,문경시,40,segment,0.0,가로수길 표준데이터 수종분류
A6,모전동~각서 가로수길,36.610141,128.179711,36.611335,128.178242,문경시,49,segment,0.0,가로수길 표준데이터 수종분류
A6,모전동~각서 가로수길,36.747141,128.041311,36.747524,128.036752,문경시,20,segment,0.0,가로수길 표준데이터 수종분류
A6,모전동~각서 가로수길,36.611531,128.178111,36.615932,128.176674,문경시,119,segment,1.0,가로수길 표준데이터 수종분류
A6,모전동~각서 가로수길,36.592111,128.188711,36.594323,128.188585,문경시,25,segment,1.0,가로수길 표준데이터 수종분류
A6,모전동~각서 가로수길,36.649411,128.144111,36.643562,128.132523,문경시,78,segment,1.0,가로수길 표준데이터 수종분류
A6,모전동~각서 가로수길,36.654631,128.128611,36.658261,128.127623,문경시,82,segment,1.0,가로수길 표준데이터 수종분류
A6,모전동~각서 가로수길,36.586471,128.191911,36.584252,128.192352,문경시,50,segment,0.0,가로수길 표준데이터 수종분류
A6,모전동~각서 가로수길,36.626841,128.150411,36.615724,128.170552,문경시,406,segment,0.0,가로수길 표준데이터 수종분류
A6,모전동~각서 가로수길,36.626841,128.150411,36.615725,128.170541,문경시,601,segment,0.0,가로수길 표준데이터 수종분류
A6,모전동~각서 가로수길,36.600631,128.186111,36.619133,128.166344,문경시,102,segment,0.0,가로수길 표준데이터 수종분류
A6,모전동~각서 가로수길,36.599891,128.187611,36.599274,128.188963,문경시,7,segment,0.0,가로수길 표준데이터 수종분류
A6,왕릉2리 하천변 가로수길,36.612591,128.260911,36.630035,128.254652,문경시,262,segment,1.0,가로수길 표준데이터 수종분류
A6,왕릉2리 하천변 가로수길,36.629471,128.254311,36.625514,128.251974,문경시,160,segment,1.0,가로수길 표준데이터 수종분류
A6,왕릉2리 하천변 가로수길,36.633753,128.256211,36.647248,128.256421,문경시,102,segment,1.0,가로수길 표준데이터 수종분류
A6,왕릉2리 하천변 가로수길,36.610732,128.260311,36.621616,128.251721,문경시,100,segment,1.0,가로수길 표준데이터 수종분류
A6,연소리~녹문리 가로수길,36.615581,128.257611,36.648116,128.256121,문경시,45,segment,1.0,가로수길 표준데이터 수종분류
A6,지동~적성 가로수길,36.596291,128.005411,36.598432,128.006356,문경시,70,segment,0.0,가로수길 표준데이터 수종분류
A6,산양 녹문~현리 가로수길,36.615581,128.257611,36.648114,128.256123,문경시,100,segment,1.0,가로수길 표준데이터 수종분류
A6,가은 상괴리 가로수길,36.670061,128.012811,36.680873,128.013923,문경시,30,segment,0.0,가로수길 표준데이터 수종분류
A6,문경 하리~고요리 가로수길,36.724571,128.107911,36.730692,128.107674,문경시,42,segment,1.0,가로수길 표준데이터 수종분류
A6,산양 녹문~현리 가로수길,36.615581,128.257611,36.648112,128.256174,문경시,100,segment,1.0,가로수길 표준데이터 수종분류
A6,모전2교~철길지하도 가로수길,36.590471,128.192111,36.592461,128.191885,문경시,40,segment,1.0,가로수길 표준데이터 수종분류
A6,문경새재 상징문~문경새재 제2주차장 가로수길,36.742581,128.084211,36.755132,128.078874,문경시,15,segment,0.0,가로수길 표준데이터 수종분류
A6,문경새재 상징문~문경새재 제3주차장 가로수길,36.742581,128.084211,36.753512,128.079585,문경시,5,segment,1.0,가로수길 표준데이터 수종분류
A6,시민운동장~문경여중 가로수길,36.592011,128.188811,36.596463,128.190863,문경시,400,segment,1.0,가로수길 표준데이터 수종분류
A6,모전초~고속국도 진입로 가로수길,36.590481,128.180511,36.581654,128.183452,문경시,166,segment,1.0,가로수길 표준데이터 수종분류
A6,진남 봉생교~구랑역 가로수길,36.657981,128.094411,36.671154,128.101574,문경시,135,segment,1.0,가로수길 표준데이터 수종분류
A6,불정교~불정역 가로수길,36.645241,128.147811,36.623244,128.137214,문경시,145,segment,1.0,가로수길 표준데이터 수종분류
A6,모전동~각서 가로수길,36.615931,128.176611,36.619423,128.175463,문경시,70,segment,1.0,가로수길 표준데이터 수종분류
A6,영신숲 외 가로수길,36.602054,128.210911,36.574293,128.215541,문경시,30,segment,0.0,가로수길 표준데이터 수종분류
A6,영신숲 외 가로수길,36.602054,128.210911,36.574293,128.215541,문경시,10,segment,0.0,가로수길 표준데이터 수종분류
A6,과선교~공고삼거리 가로수길,36.586521,128.199811,36.587873,128.202856,문경시,39,segment,1.0,가로수길 표준데이터 수종분류
A6,과선교~공고삼거리 가로수길,36.587871,128.202112,36.589122,128.202885,문경시,50,segment,1.0,가로수길 표준데이터 수종분류
A6,과선교~공고삼거리 가로수길,36.589121,128.202811,36.592322,128.203223,문경시,42,segment,1.0,가로수길 표준데이터 수종분류
A6,간송삼거리~석항1리 가로수길,36.741471,128.315311,36.760852,128.338869,문경시,330,segment,0.0,가로수길 표준데이터 수종분류
A6,현대주유소사거리~시청 가로수길,36.585651,128.187911,36.584512,128.182432,문경시,58,segment,0.0,가로수길 표준데이터 수종분류
A6,윤직교~신흥과선교 가로수길,36.584591,128.195511,36.589113,128.212544,문경시,80,segment,0.0,가로수길 표준데이터 수종분류
A6,윤직교~신흥과선교 가로수길,36.584591,128.195511,36.589113,128.252412,문경시,25000,segment,0.0,가로수길 표준데이터 수종분류
A6,영순교~신영강교 가로수길,36.591481,128.214911,36.598022,128.211856,문경시,8,segment,1.0,가로수길 표준데이터 수종분류
A6,여우목로 가로수길,36.738311,128.142211,36.731261,128.132856,문경시,187,segment,1.0,가로수길 표준데이터 수종분류
A6,하율교~상율교 가로수길,36.583511,128.001911,36.574631,127.991756,문경시,180,segment,1.0,가로수길 표준데이터 수종분류
A6,하내마을쉼터~효자동 가로수길,36.655431,128.097111,36.660952,128.101374,문경시,108,segment,1.0,가로수길 표준데이터 수종분류
A6,지동~적성 가로수길,36.693221,128.117811,36.686325,128.108623,문경시,89,segment,1.0,가로수길 표준데이터 수종분류
A6,모전동~각서 가로수길,36.619011,128.200511,36.613793,128.205252,문경시,44,segment,0.0,가로수길 표준데이터 수종분류
A6,산양 반곡~호계견탄 가로수길,36.638091,128.302111,36.636058,128.303521,문경시,63,segment,1.0,가로수길 표준데이터 수종분류
A6,산양 반곡~호계견탄 가로수길,36.648811,128.306711,36.646449,128.305854,문경시,52,segment,1.0,가로수길 표준데이터 수종분류
A6,산양 반곡~호계견탄 가로수길,36.738761,128.247911,36.737812,128.247752,문경시,9,segment,1.0,가로수길 표준데이터 수종분류
A6,산양 반곡~호계견탄 가로수길,36.661441,128.230211,36.659912,128.230355,문경시,98,segment,1.0,가로수길 표준데이터 수종분류
A6,산양 불암~동로인곡 가로수길,36.618991,128.250311,36.631178,128.245696,문경시,197,segment,1.0,가로수길 표준데이터 수종분류
A6,신현제방로 외 가로수길,36.698791,128.128511,36.688733,128.126263,문경시,72,segment,1.0,가로수길 표준데이터 수종분류
A6,신현제방로 외 가로수길,36.655371,128.096311,36.657472,128.093974,문경시,36,segment,1.0,가로수길 표준데이터 수종분류
A6,왕릉~완장 가로수길,36.611374,128.024111,36.613147,128.027152,문경시,72,segment,1.0,가로수길 표준데이터 수종분류
A6,왕릉~완장 가로수길,36.654074,128.042911,36.655501,128.047122,문경시,54,segment,1.0,가로수길 표준데이터 수종분류
A6,왕릉~완장 가로수길,36.615194,128.028611,36.621093,128.036352,문경시,68,segment,1.0,가로수길 표준데이터 수종분류
A6,영신숲 외 가로수길,36.602054,128.210911,36.574301,128.215552,문경시,72,segment,1.0,가로수길 표준데이터 수종분류
A6,과선교~공고삼거리 가로수길,36.591811,128.204711,36.586523,128.200223,문경시,42,segment,1.0,가로수길 표준데이터 수종분류
A6,하율교~상율교 가로수길,36.551251,128.001311,36.553381,128.001685,문경시,49,segment,1.0,가로수길 표준데이터 수종분류
A6,지동~적성 가로수길,36.693221,128.117811,36.686325,128.108652,문경시,53,segment,1.0,가로수길 표준데이터 수종분류
A6,지동~적성 가로수길,36.693221,128.117811,36.686325,128.108663,문경시,180,segment,1.0,가로수길 표준데이터 수종분류
A6,지동~적성 가로수길,36.693221,128.117811,36.686324,128.108663,문경시,87,segment,1.0,가로수길 표준데이터 수종분류
A6,산양 반곡~호계견탄 가로수길,36.658771,128.228811,36.655975,128.224455,문경시,42,segment,1.0,가로수길 표준데이터 수종분류
A6,유곡~불정 가로수길,36.639111,128.148811,36.636057,128.146974,문경시,38,segment,0.0,가로수길 표준데이터 수종분류
A6,산양 불암~동로인곡 가로수길,36.618991,128.250311,36.631152,128.245685,문경시,87,segment,1.0,가로수길 표준데이터 수종분류
A6,농암 내서~모전 가로수길,36.571031,128.059611,36.575783,128.038163,문경시,52,segment,0.0,가로수길 표준데이터 수종분류
A6,농암 내서~모전 가로수길,36.571031,128.059611,36.575786,128.038185,문경시,66,segment,0.0,가로수길 표준데이터 수종분류
A6,신현제방로 외 가로수길,36.698511,128.116611,36.694391,128.118174,문경시,50,segment,1.0,가로수길 표준데이터 수종분류
A6,모전2교~철길지하도 가로수길,36.588441,128.192511,36.589882,128.192296,문경시,17,segment,1.0,가로수길 표준데이터 수종분류
A6,하율교~상율교 가로수길,36.553381,128.001611,36.555881,128.001874,문경시,50,segment,1.0,가로수길 표준데이터 수종분류
A6,하율교~상율교 가로수길,36.555881,128.001811,36.557653,128.003774,문경시,49,segment,1.0,가로수길 표준데이터 수종분류
A6,지동~적성 가로수길,36.693221,128.117811,36.686326,128.108663,문경시,87,segment,1.0,가로수길 표준데이터 수종분류
A6,지동~적성 가로수길,36.615621,128.032511,36.620612,128.037642,문경시,68,segment,1.0,가로수길 표준데이터 수종분류
A6,산양 불암~동로인곡 가로수길,36.631111,128.245611,36.643051,128.250285,문경시,87,segment,1.0,가로수길 표준데이터 수종분류
A6,농암 내서~모전 가로수길,36.571031,128.059611,36.575787,128.038145,문경시,66,segment,0.0,가로수길 표준데이터 수종분류
A6,농암 내서~모전 가로수길,36.575781,128.038111,36.584138,128.019345,문경시,52,segment,0.0,가로수길 표준데이터 수종분류
A6,하율교~상율교 가로수길,36.557651,128.003711,36.559861,128.005485,문경시,49,segment,1.0,가로수길 표준데이터 수종분류
A6,호계면 가도리 가로수길,36.652012,128.222171,36.639401,128.213652,문경시,252,segment,1.0,가로수길 표준데이터 수종분류
A6,마성면 하내리 가로수길,36.676331,128.102361,36.671821,128.101871,문경시,97,segment,1.0,가로수길 표준데이터 수종분류
A6,산북면 서중리 가로수길,36.634171,128.248521,36.637761,128.249101,문경시,97,segment,1.0,가로수길 표준데이터 수종분류
A6,공평동 배실안길 가로수길,36.613951,128.177681,36.611681,128.178181,문경시,51,segment,0.0,가로수길 표준데이터 수종분류
A6,산양면 현리 가로수길,36.638751,128.253071,36.634921,128.255161,문경시,67,segment,1.0,가로수길 표준데이터 수종분류
A6,마성면 하내리(철로자전거) 가로수길외,36.661911,128.096971,36.661741,128.100501,문경시,67,segment,1.0,가로수길 표준데이터 수종분류
A6,가은읍 완장리 가로수길,36.670811,127.992641,36.671041,127.988411,문경시,50,segment,1.0,가로수길 표준데이터 수종분류
A6,농암면 율수리 가로수길,36.580911,127.999591,36.570851,128.003861,문경시,173,segment,1.0,가로수길 표준데이터 수종분류
A6,마성면 오천리 가로수길,36.689791,128.127071,36.692411,128.127001,문경시,97,segment,1.0,가로수길 표준데이터 수종분류
A6,산북면 가좌리 가로수길,36.775191,128.236751,36.780601,128.224321,문경시,95,segment,1.0,가로수길 표준데이터 수종분류
A6,농암면 사현리 가로수길,36.574281,128.041921,36.573281,128.044211,문경시,33,segment,0.0,가로수길 표준데이터 수종분류
A6,가은읍 갈전리 가로수길,36.640001,128.080001,36.640001,128.080001,문경시,50,segment,0.0,가로수길 표준데이터 수종분류
A6,가은읍 갈전리 가로수길,36.640001,128.080001,36.640001,128.080001,문경시,28,segment,1.0,가로수길 표준데이터 수종분류
A6,가은읍 갈전리 가로수길,36.630001,128.050001,36.630001,128.050001,문경시,24,segment,0.0,가로수길 표준데이터 수종분류
A6,가은읍 갈전리 가로수길,36.630001,128.050001,36.630001,128.050001,문경시,77,segment,1.0,가로수길 표준데이터 수종분류
A6,공평동 가로수길,36.610001,128.180001,36.610001,128.180001,문경시,49,segment,1.0,가로수길 표준데이터 수종분류
A6,동로면 생달리 가로수길,36.800001,128.250001,36.800001,128.240001,문경시,70,segment,0.0,가로수길 표준데이터 수종분류
A6,창동 가로수길,36.620001,128.210001,36.630001,128.200001,문경시,58,segment,1.0,가로수길 표준데이터 수종분류
A6,불정동 가로수길,36.630001,128.140001,36.630001,128.130001,문경시,26,segment,1.0,가로수길 표준데이터 수종분류
A6,불정동 가로수길,36.630001,128.140001,36.630001,128.130001,문경시,26,segment,1.0,가로수길 표준데이터 수종분류
A6,불정동 가로수길,36.630001,128.150001,36.630001,128.150001,문경시,44,segment,1.0,가로수길 표준데이터 수종분류
A6,공평동 가로수길,36.610001,128.180001,36.610001,128.190001,문경시,38,segment,0.0,가로수길 표준데이터 수종분류
A6,문경읍 관음리 가로수길,36.810001,128.130001,36.810001,128.110001,문경시,50,segment,1.0,가로수길 표준데이터 수종분류
A6,산북면 종곡리 가로수길,36.702741,128.265851,36.706401,128.269191,문경시,48,segment,1.0,가로수길 표준데이터 수종분류
A6,가은읍 성저리 가로수길,36.616721,128.039041,36.614371,128.040471,문경시,40,segment,1.0,가로수길 표준데이터 수종분류
A6,동로면 여우목로 가로수길,36.794941,128.236551,36.795071,128.242881,문경시,73,segment,0.0,가로수길 표준데이터 수종분류
A6,호계면 막곡강변 가로수길,36.625681,128.205611,36.620951,128.208441,문경시,63,segment,1.0,가로수길 표준데이터 수종분류
A6,공평동 가로수길,36.600331,128.184431,36.599401,128.186611,문경시,30,segment,0.0,가로수길 표준데이터 수종분류
A6,공평동 가로수길,36.600331,128.184431,36.599401,128.186611,문경시,30,segment,1.0,가로수길 표준데이터 수종분류
A6,가은읍 왕능리 가로수길,36.635341,128.084121,36.637421,128.086901,문경시,78,segment,0.0,가로수길 표준데이터 수종분류
A6,문경읍 여우목로 가로수길,36.798111,128.221881,36.798481,128.218601,문경시,48,segment,1.0,가로수길 표준데이터 수종분류
A6,농암면 율수리 가로수길,36.581061,127.999161,36.576481,128.001201,문경시,65,segment,1.0,가로수길 표준데이터 수종분류
A6,영순면 포내리 가로수길,36.597981,128.211881,36.593721,128.212461,문경시,53,segment,1.0,가로수길 표준데이터 수종분류
A6,영순면 포내리 가로수길,36.597981,128.211881,36.593721,128.212461,문경시,18,segment,1.0,가로수길 표준데이터 수종분류
A6,가은읍 성저리 가로수길,36.627781,128.051431,36.627211,128.051171,문경시,18,segment,1.0,가로수길 표준데이터 수종분류
A6,농암면 율수리 가로수길,36.559325,127.990111,36.557901,127.986536,문경시,62,segment,1.0,가로수길 표준데이터 수종분류
A6,호계면 막곡리 가로수길,36.638109,128.212073,36.637028,128.209259,문경시,48,segment,1.0,가로수길 표준데이터 수종분류
A6,영순면 왕태리 가로수길,36.593632,128.276527,36.597605,128.273223,문경시,48,segment,1.0,가로수길 표준데이터 수종분류
A6,문경읍 당포리 가로수길,36.750167,128.157072,36.746435,128.176418,문경시,193,segment,1.0,가로수길 표준데이터 수종분류
A6,상신로 가로수길,36.595689,128.194715,36.595205,128.197288,문경시,17,segment,0.0,가로수길 표준데이터 수종분류
A6,마성면 신현리 가로수길,36.676881,128.121561,36.678032,128.120821,문경시,56,segment,1.0,가로수길 표준데이터 수종분류
A6,문경읍 각서리 가로수길,36.743788,128.070736,36.743028,128.078041,문경시,60,segment,1.0,가로수길 표준데이터 수종분류
A6,창리강변길 가로수길,36.628137,128.201982,36.643168,128.189994,문경시,60,segment,1.0,가로수길 표준데이터 수종분류
A6,문경읍 용연리 가로수길,36.780474,128.161092,36.776186,128.164142,문경시,60,segment,1.0,가로수길 표준데이터 수종분류
A6,영순면 왕태리 가로수길,36.597901,128.272771,36.599911,128.270374,문경시,48,segment,1.0,가로수길 표준데이터 수종분류
A6,마성면 하내리 가로수길,36.668721,128.099611,36.666019,128.098192,문경시,54,segment,0.0,가로수길 표준데이터 수종분류
A6,마성면 남호리 가로수길,36.708201,128.122354,36.695029,128.118948,문경시,200,segment,1.0,가로수길 표준데이터 수종분류
A6,봉곡로,36.140783,128.309657,36.155091,128.310808,구미시,185,segment,1.0,가로수길 표준데이터 수종분류
A6,봉곡북로,36.154627,128.304183,36.153994,128.314922,구미시,154,segment,1.0,가로수길 표준데이터 수종분류
A6,봉곡서로,36.150465,128.307059,36.158706,128.307755,구미시,174,segment,1.0,가로수길 표준데이터 수종분류
A6,신당4로,36.14816,128.42755,36.16136,128.43403,구미시,533,segment,0.5,가로수길 표준데이터 수종분류
A6,신당1로7길~신당3로3길,36.15426,128.4264,36.15918,128.42623,구미시,81,segment,1.0,가로수길 표준데이터 수종분류
A6,문성로,36.15775,128.34903,36.15553,128.34557,구미시,191,segment,1.0,가로수길 표준데이터 수종분류
A6,문성로1길,36.15433,128.34453,36.15374,128.34438,구미시,12,segment,1.0,가로수길 표준데이터 수종분류
A6,동평로,36.15454,128.35142,36.15374,128.34509,구미시,156,segment,1.0,가로수길 표준데이터 수종분류
A6,거의로,36.138278,128.410305,36.146468,128.404115,구미시,158,segment,1.0,가로수길 표준데이터 수종분류
A6,원평1구역,36.128406,128.337888,36.130014,128.338886,구미시,15,segment,1.0,가로수길 표준데이터 수종분류
A6,금오산로(대3-7),36.131591,128.336187,36.130068,128.338799,구미시,15,segment,1.0,가로수길 표준데이터 수종분류
A6,금오산로6길(중1-121),36.129627,128.334908,36.128411,128.337867,구미시,37,segment,1.0,가로수길 표준데이터 수종분류
A6,구미중앙로17길(중1-126),36.129618,128.3349,36.131603,128.33619,구미시,48,segment,1.0,가로수길 표준데이터 수종분류
A6,3호광장~대3-40(봉한911-11),36.154054,128.35107,36.154543,128.351614,구미시,18,segment,1.0,가로수길 표준데이터 수종분류
A6,동평로~문성로(대3-19),36.154565,128.351506,36.158277,128.349033,구미시,130,segment,1.0,가로수길 표준데이터 수종분류
A6,문성로(중1-127),36.154885,128.34824,36.153788,128.342846,구미시,124,segment,1.0,가로수길 표준데이터 수종분류
A6,강동로,36.112919,128.504889,36.275815,128.323823,구미시,3421,segment,0.5,가로수길 표준데이터 수종분류
A6,도리사로,36.221819,128.375001,36.246947,128.401365,구미시,528,segment,0.0,가로수길 표준데이터 수종분류
A6,동백로,36.168977,128.436009,36.176764,128.443225,구미시,91,segment,0.0,가로수길 표준데이터 수종분류
A6,도안로,36.299579,128.331071,36.331913,128.311226,구미시,501,segment,1.0,가로수길 표준데이터 수종분류
A6,웅곡길,36.252741,128.231534,36.270842,128.232745,구미시,293,segment,1.0,가로수길 표준데이터 수종분류
A6,도봉로,36.140171,128.314566,36.138591,128.317604,구미시,92,segment,0.0,가로수길 표준데이터 수종분류
A6,도봉로1길,36.140133,128.313456,36.141515,128.312266,구미시,33,segment,0.0,가로수길 표준데이터 수종분류
