feature_id,name,lat,lon,value,group_id,seq,sigungu,geom,source
A4,방벽,36.671691,129.438895,방벽,45343,22,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.671852,129.439081,방벽,45343,23,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.67202,129.43924,방벽,45343,24,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.672151,129.439344,방벽,45343,25,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.672327,129.439509,방벽,45343,26,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.672509,129.439704,방벽,45343,27,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.672654,129.439858,방벽,45343,28,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.672761,129.439968,방벽,45343,29,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.67287,129.440079,방벽,45343,30,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.673048,129.440256,방벽,45343,31,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.673222,129.440423,방벽,45343,32,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.67337,129.440446,방벽,45343,33,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.673302,129.440611,방벽,45343,34,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.673556,129.440932,방벽,45343,35,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.673743,129.44115,방벽,45343,36,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.673902,129.441342,방벽,45343,37,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.673946,129.441288,방벽,45343,38,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.81693,129.513096,암반,45359,0,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.816902,129.513266,암반,45359,1,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.81692,129.513437,암반,45359,2,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.816784,129.513439,암반,45359,3,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.8168,129.513606,암반,45359,4,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.816733,129.513457,암반,45359,5,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.816734,129.513627,암반,45359,6,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.816598,129.513674,암반,45359,7,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.816489,129.513791,암반,45359,8,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.816361,129.513736,암반,45359,9,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.816229,129.513691,암반,45359,10,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.816196,129.513514,암반,45359,11,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.816086,129.513614,암반,45359,12,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.815964,129.513542,암반,45359,13,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.815921,129.513369,암반,45359,14,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.815818,129.513477,암반,45359,15,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.815745,129.513337,암반,45359,16,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.815784,129.513177,암반,45359,17,경주시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.643514,129.423158,자갈,45360,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.643388,129.423095,자갈,45360,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.643268,129.423182,자갈,45360,2,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.643141,129.423096,자갈,45360,3,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.642998,129.423056,자갈,45360,4,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.642984,129.423045,자갈,45360,5,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.980147,129.408345,모래,45390,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.979983,129.408389,모래,45390,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.979708,129.408405,모래,45390,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.979458,129.408414,모래,45390,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.979251,129.408417,모래,45390,4,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.979018,129.408452,모래,45390,5,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.978765,129.408518,모래,45390,6,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.978541,129.408622,모래,45390,7,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.978348,129.408744,모래,45390,8,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.978078,129.408863,모래,45390,9,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.977887,129.408925,모래,45390,10,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.977716,129.40897,모래,45390,11,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.977536,129.409002,모래,45390,12,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.977365,129.409032,모래,45390,13,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.977189,129.409078,모래,45390,14,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.977058,129.409141,모래,45390,15,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.976911,129.409272,모래,45390,16,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.976785,129.409369,모래,45390,17,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.976565,129.409588,모래,45390,18,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.976363,129.409783,모래,45390,19,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.976184,129.4099,모래,45390,20,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.976003,129.409998,모래,45390,21,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.975776,129.410054,모래,45390,22,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.97557,129.410109,모래,45390,23,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.975368,129.410185,모래,45390,24,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.975195,129.410236,모래,45390,25,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.975001,129.410273,모래,45390,26,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.974864,129.410356,모래,45390,27,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.974628,129.410482,모래,45390,28,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.974501,129.410554,모래,45390,29,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.974309,129.410682,모래,45390,30,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.974175,129.41079,모래,45390,31,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.974056,129.410938,모래,45390,32,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.97391,129.411096,모래,45390,33,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.973784,129.411162,모래,45390,34,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.97365,129.411228,모래,45390,35,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.973509,129.411228,모래,45390,36,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.973162,129.411318,모래,45390,37,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.972907,129.411385,모래,45390,38,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.972677,129.411459,모래,45390,39,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.972384,129.411587,모래,45390,40,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.972133,129.411693,모래,45390,41,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.971816,129.411806,모래,45390,42,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.971629,129.411873,모래,45390,43,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.971091,129.412077,모래,45390,44,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.970597,129.412307,모래,45390,45,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.969882,129.412658,모래,45390,46,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.96956,129.412803,모래,45390,47,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.96907,129.412985,모래,45390,48,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.968921,129.413067,모래,45390,49,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.968797,129.413143,모래,45390,50,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.968615,129.41329,모래,45390,51,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.968405,129.413452,모래,45390,52,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.968272,129.413594,모래,45390,53,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.968167,129.413707,모래,45390,54,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.967924,129.413727,모래,45390,55,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.967734,129.413824,모래,45390,56,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.96755,129.413901,모래,45390,57,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.967414,129.413955,모래,45390,58,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.967283,129.413997,모래,45390,59,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.967139,129.41406,모래,45390,60,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.966981,129.41414,모래,45390,61,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.966844,129.414183,모래,45390,62,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.966705,129.41424,모래,45390,63,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.966551,129.414272,모래,45390,64,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.966394,129.414342,모래,45390,65,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.966255,129.414418,모래,45390,66,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.966165,129.41445,모래,45390,67,울진군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.075,129.569582,자갈,45414,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.074783,129.569595,자갈,45414,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.233815,129.383693,암반,45452,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.23376,129.383853,암반,45452,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.233845,129.383984,암반,45452,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.233974,129.384037,암반,45452,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.234109,129.384079,암반,45452,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.234238,129.384128,암반,45452,5,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.234397,129.384165,암반,45452,6,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.234334,129.384003,암반,45452,7,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.234458,129.38409,암반,45452,8,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.234599,129.384263,암반,45452,9,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.2347,129.384376,암반,45452,10,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.234888,129.384571,암반,45452,11,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.23503,129.384562,암반,45452,12,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.235201,129.38456,암반,45452,13,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.23523,129.384739,암반,45452,14,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.235365,129.38477,암반,45452,15,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.235455,129.384895,암반,45452,16,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.23559,129.384806,암반,45452,17,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.235656,129.384659,암반,45452,18,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.235549,129.384523,암반,45452,19,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.235416,129.384489,암반,45452,20,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.235425,129.384317,암반,45452,21,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.235542,129.384234,암반,45452,22,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.235663,129.384336,암반,45452,23,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.235726,129.384169,암반,45452,24,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.235905,129.384133,암반,45452,25,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.235983,129.384097,암반,45452,26,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.367641,129.395669,방파제,45465,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.367998,129.395715,방파제,45465,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.368308,129.395754,방파제,45465,2,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.368447,129.395772,방파제,45465,3,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,36.368559,129.39565,방파제,45465,4,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.323049,129.381538,암반,45489,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.323024,129.381708,암반,45489,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.32317,129.381689,암반,45489,2,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.323178,129.381663,암반,45489,3,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.0883,129.42053,방벽,45494,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.088437,129.420518,방벽,45494,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.088623,129.420465,방벽,45494,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.088808,129.420416,방벽,45494,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.088953,129.420384,방벽,45494,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.089096,129.420381,방벽,45494,5,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.089231,129.420452,방벽,45494,6,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.089354,129.42056,방벽,45494,7,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.089448,129.420691,방벽,45494,8,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.089556,129.420826,방벽,45494,9,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.089622,129.421007,방벽,45494,10,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.089639,129.421177,방벽,45494,11,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.089642,129.421175,방벽,45494,12,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.776991,129.49459,부두,45504,0,경주시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.776743,129.494613,부두,45504,1,경주시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.776525,129.494774,부두,45504,2,경주시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.776383,129.495101,부두,45504,3,경주시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.701375,129.475412,방벽,45522,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.701509,129.475438,방벽,45522,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.37572,129.401002,방벽,45536,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.375839,129.401082,방벽,45536,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.375929,129.401216,방벽,45536,2,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.375935,129.401244,방벽,45536,3,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.768012,129.478584,암반,45565,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.767922,129.47871,암반,45565,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.767785,129.47868,암반,45565,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.860492,129.528084,암반,45574,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.860544,129.528259,암반,45574,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.860399,129.528283,암반,45574,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.860274,129.528353,암반,45574,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.860323,129.528525,암반,45574,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.860251,129.528675,암반,45574,5,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.86012,129.528633,암반,45574,6,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.859983,129.528645,암반,45574,7,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.85984,129.528599,암반,45574,8,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.859967,129.5285,암반,45574,9,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.859855,129.528385,암반,45574,10,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.85987,129.52821,암반,45574,11,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.859753,129.528121,암반,45574,12,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.859887,129.528096,암반,45574,13,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.859886,129.527929,암반,45574,14,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.85989,129.527757,암반,45574,15,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.859753,129.527733,암반,45574,16,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.859614,129.527686,암반,45574,17,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.859624,129.527507,암반,45574,18,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.859733,129.527388,암반,45574,19,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.859849,129.52729,암반,45574,20,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.859922,129.527144,암반,45574,21,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.859979,129.527162,암반,45574,22,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.532934,129.440378,방벽,45576,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.532972,129.440211,방벽,45576,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.533136,129.440091,방벽,45576,2,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.533258,129.440204,방벽,45576,3,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.066915,129.569601,방벽,45586,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.067084,129.569842,방벽,45586,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.863356,129.42161,암반,45609,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.863254,129.421699,암반,45609,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.709847,129.475326,방벽,45632,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.709998,129.475353,방벽,45632,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.710142,129.475378,방벽,45632,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.71031,129.475409,방벽,45632,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.710361,129.475418,방벽,45632,4,울진군,polyline_point,국립해양조사원 해안선 2026
A4,미분류,36.390103,129.411225,미분류,45657,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,미분류,36.39011,129.411234,미분류,45657,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.679071,129.469439,부두,45662,0,경주시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.67892,129.469393,부두,45662,1,경주시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.67853,129.469284,부두,45662,2,경주시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.511101,129.449428,부두,45680,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.511195,129.449144,부두,45680,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.511196,129.448975,부두,45680,2,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.511312,129.448844,부두,45680,3,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.680959,129.464819,방벽,45682,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.681106,129.464755,방벽,45682,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.681346,129.464763,방벽,45682,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.681487,129.464743,방벽,45682,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.013725,129.581568,암반,45700,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.01361,129.581476,암반,45700,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.01361,129.581474,암반,45700,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,37.065611,129.424552,자갈,45736,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,37.065679,129.424382,자갈,45736,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,37.065751,129.424218,자갈,45736,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,37.065814,129.42405,자갈,45736,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,37.065877,129.423882,자갈,45736,4,울진군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,37.065952,129.423721,자갈,45736,5,울진군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,37.066024,129.423553,자갈,45736,6,울진군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,37.06608,129.42338,자갈,45736,7,울진군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,37.06613,129.423203,자갈,45736,8,울진군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,37.066185,129.423033,자갈,45736,9,울진군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,37.066227,129.422949,자갈,45736,10,울진군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.238137,129.384897,부두,45742,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.238155,129.384755,부두,45742,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.00862,129.578344,암반,45763,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.008681,129.578545,암반,45763,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.008688,129.578731,암반,45763,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.008593,129.578852,암반,45763,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.008443,129.57887,암반,45763,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.008302,129.578792,암반,45763,5,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.00831,129.578626,암반,45763,6,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.00844,129.578567,암반,45763,7,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.008237,129.578385,암반,45763,8,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.008101,129.578399,암반,45763,9,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.007952,129.578325,암반,45763,10,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.007832,129.578184,암반,45763,11,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.007831,129.578149,암반,45763,12,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.941015,129.42058,암반,45774,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.940911,129.420695,암반,45774,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래자갈,35.990471,129.567629,모래자갈,45804,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래자갈,35.990322,129.567542,모래자갈,45804,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래자갈,35.990196,129.567451,모래자갈,45804,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래자갈,35.990065,129.567361,모래자갈,45804,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래자갈,35.989946,129.56725,모래자갈,45804,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래자갈,35.989846,129.567106,모래자갈,45804,5,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래자갈,35.989751,129.566957,모래자갈,45804,6,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래자갈,35.989643,129.566832,모래자갈,45804,7,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래자갈,35.989678,129.566662,모래자갈,45804,8,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래자갈,35.989714,129.566478,모래자갈,45804,9,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래자갈,35.989732,129.566297,모래자갈,45804,10,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래자갈,35.989731,129.56626,모래자갈,45804,11,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.085026,129.549037,자갈,45812,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.085019,129.5494,자갈,45812,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.085053,129.549654,자갈,45812,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방파제,35.846251,129.518867,방파제,45873,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방파제,35.846289,129.519027,방파제,45873,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방파제,35.846303,129.518837,방파제,45873,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.203472,129.37163,모래,45887,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.203618,129.371629,모래,45887,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.204003,129.371661,모래,45887,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.204227,129.37168,모래,45887,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.2045,129.371713,모래,45887,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.20473,129.371766,모래,45887,5,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.204959,129.371827,모래,45887,6,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.205214,129.371908,모래,45887,7,포항시,polyline_point,국립해양조사원 해안선 2026
